科学鬼才 智能机器人制作123例 图例版123个DIY实例开启机器人的探索之旅 《无线电》杂志特别推荐,科学鬼才系列图书是引进自国外经典系列丛书《EVIL GENIUS》，秉承时下热门的创客科技教育理念，鼓励读者动手制作，在实操中更好地获取知识；该系列以物理实验、电子电工、单片机、Arduino、树莓派、传感器、机器人等领域主线，以趣味制作实例为特点，深入浅出地讲解时下流行的话题，受到读者青睐。实验材料多源自于生活，而且实验或制作成果大多能走进生活。 ※本书集理论与应用于一体，循序渐进、叙述简明，并配有大量的电路图、实物图及程序供读者参考以掌握书中的知识。 ※本书可供智能电子产品的研发技术人员及机器人制作爱好者参考阅读。也可作为广大电子爱好者的电子制作读物，以及高中生课外科技活动的辅导书。,62.40,0.0,[美]Myke Predko,人工智能
我们后的发明：人工智能与人类时代的终结 9787121292538,暂时没有内容,44.20,0.0,"(美)James Barrat(詹姆斯・巴拉特),闾佳",人工智能
"Unity 3D人工智能编程 (美)昂.斯尤.基奥,李秉义 9787111503897全新正版图书",暂时没有内容,39.50,0.0,"(美)昂.斯尤.基奥,李秉义",人工智能
机器学习与优化 机器学习实战教程 深度学习人工智能书籍 数据分析书,摒弃复杂的公式推导，从实践上手机器学习 人工智能领域先驱、IEEE会士巴蒂蒂教授领导的LION实验室多年机器学习经验总结,66.80,0.0,罗伯托・巴蒂蒂等,人工智能
火热促销 秩序的重构――人工智能与人类社会 金东寒 9787567130135 上海大学出版社 正品 知礼图书专营店本店所售均为正版图书，请放心购买！客服有事情回复不过来，请致电15726655835,暂时没有内容,21.60,0.0,金东寒,人工智能
人工神经网络基础,本书是为信号与信息处理、模式识别与智能系统等学科的本科高年级学生和硕士生编写的教材，也是相关专业技术人员自学人工神经网络的入门参考书。 全书共分7个章节，以信号与信息处理、模式识别与智能系统等学科为背景，对人工神经网络的基础知识作了介绍，具体包括前向多层网络、Hopfield网络、波尔兹曼机（BM）网络简介、自组织特征映射网络（SOFM）、ART网络等。该书可供各大专院校作为教材使用，也可供从事相关工作的人员作为参考用书使用。,19.00,4.5,丁士圻，郭丽华 主编,人工智能
硅谷百年史：创业时代+创新时代+互联网时代 三卷本硅谷编年体史书 揭秘科技创新与创业历程 清华钱颖一 四通段永基 浪潮之巅的作者吴军作序升级三卷本 增补10万字 硅谷持续创新100年的海量案例库 人工智能 区块链等创新技术,全球首部的硅谷编年体史书硅谷持续创新100年的海量案例库钱颖一、段永基、吴军作序导读阿里研究院院长高红冰、腾讯学院院长马永武、财讯传媒集团首席战略官段永朝、银河证券衍生产品部总经理丁圣元诚挚推荐华为驻硅谷分公司创办人、中关村驻硅谷办事处主任联手，历时两年中英文同步改版，增补超10万字，收录虚拟现实、无人驾驶、人工智能、区块链等领域的创新人物与公司故事,144.20,5.0,【美】 阿伦?拉奥(Arun Rao) 皮埃罗?斯加鲁菲（Piero Scaruffi） 著,人工智能
IBM商业价值报告（4册） 认知计算与人工智能+社交化业务+大数据、云计算价值转化+物联+,,200.50,0.0,IBM商业价值研究院,人工智能
TensorFlow实战李开复、Jeff Dean联合力荐的Google TensorFlow中文教程，代码基于TF1.0版讲解，TF Contributor、Committer原创！,更多计算机好书请关注： 电子工业出版社自营店 《TensorFlow实战》是由PPmoney大数据算法总监黄文坚和美国Uptake数据科学家唐源倾力原创的新书。本书是Google TensorFlow研发团队内部力荐的教程，两位作者均是TensorFlow开发者，其中唐源是TensorFlow研发团队的Committer。本书结合了大量代码实例，深入浅出地介绍了如何使用TensorFlow。 代码基于TensorFlow 1.0版API（读者可登录博文视点官网http://www.broadview.com.cn/下载书中大段源代码） 深度剖析如何用TensorFlow实现主流神经网络： - AutoEncoder - MLP - CNN（AlexNet，VGGNet，Inception Net，ResNet） - Word2Vec - RNN（LSTM，Bi-RNN） - Deep Reinforcement Learning（Policy Network、Value Network） 详述TensorBoard、多GPU并行、分布式并行等组件的使用方法 TF.Learn从入门到精通，TF.Contrib详解,61.90,4.5,黄文坚,人工智能
PYTHON神经网络编程+Python与机器学习实战 深度学习人工智能机器学习入门教程书籍 人民邮电出版社 等【好评返5元店铺礼券】,《PYTHON神经网络编程》 当前，深度学习和人工智能的发展和应用给人们留下了深刻的印象。神经网络是深度学习和人工智能的关键元素，然而，真正了解神经网络工作机制的人少之又少。本书用轻松的笔触，一步一步揭示了神经网络的数学思想，并介绍如何使用Python编程语言开发神经网络。 本书将带领您进行一场妙趣横生却又有条不紊的旅行――从一个很好简单的想法开始，逐步理解神经网络的工作机制。您无需任何超出中学范围的数学知识，并且本书还给出易于理解的微积分简介。本书的目标是让尽可能多的普通读者理解神经网络。读者将学习使用Python开发自己的神经网络，训练它识别手写数字，甚至可以与专业的神经网络相媲美。 本书适合想要了解深度学习、人工智能和神经网络的读者阅读，尤其适合想要通过Python编程进行神经网络开发的读者参考。,113.80,0.0,[英]塔里克・拉希德（TariqRashid） 著作 等,人工智能
大数据与计算智能,,61.60,5.0,柴园园,人工智能
预见人力资源 新时代HR的进化方法论大数据与人工智能时代HR如何快速成长 揭秘新科技浪潮下的人力资源管理 看HR如何从幕后走向舞台中心 知乎HR版块大神李石SeanYe沃尔沃人力资源总监范珂宜家家居江杰华强力推荐,在一家公司里，HR是做什么的？收简历，做面试，还是算工资，做表格？是，也不是，或者说，不仅仅如此。 数不清的表格，学不完的工具，这是大多数HR在成长道路上要面对的情况，也是陷入的工作认知误区。 正是因为对自身定位充满了不确定性，从而在企业管理工作中，HR始终处于缺乏自信、很尴尬的位置。算工资？财务人员也可以做；组织活动？策划部的同事在主导；面试？HR又没有决定权，招不到人是HR的能力不够，招到的人不合适，也是HR 的问题。 进入大数据和人工智能的新时代，新型的HR势必要摆脱传统HR很被动的局面，要适应新的形势，利用新的科技手段，要主动走上企业的管理大舞台，要成为企业管理者真正的战略协作伙伴，在企业管理工作拥有一定的话语权。 HR具体该怎么办呢？新一代互联网创业者、具有多年人力资源管理经验的李舟安告诉你： H,41.30,4.5,李舟安,人工智能
机器视觉（每一个从事计算机视觉相关领域研究的科学家和技术人员，都应该认真地阅读本书！）,这本书是计算机视觉的“圣经”！如果任何人想要学习计算机视觉的基本内容，一定要以这本书作为起始点。千万不要错过！尤其是，这本经典著作对于书中概念的杰出的介绍方法。我强烈地将这本不可或缺的书推荐给所有学习计算机视觉的人。,77.40,5.0,（美）伯特霍尔德・霍恩 著,人工智能
未来简史（中文版） 人工智能 尤瓦尔 赫拉利 著 罗辑思维罗振宇推荐 9787508672069中信出版集团 + 限量数量有限 赠完即止 班主任推荐小书虫阅读系列 小学生语文新课标必读丛书 彩图注音版 单本定价10元,,64.00,0.0,尤瓦尔・赫拉利,人工智能
大数据实战 构建智能化企业构建智能化企业 新信息时代商业经济与管理译丛 人工智能在业务流程中的突破性著作,1、作者斯里尼瓦森博士筹备了20年著成本书，他在书中提出一种全新的方式来思考企业应该如何在数字时代进行组织和运作。未来的企业架构 一个承认新兴技术环境力量的架构，使企业能够快速响应市场需求和创新，它们除变得高效之外，还将变得智能。 2、大数据浪潮，汹涌来袭。 机器智能、数字时代、分析 也是当今众多白天会议甚夜谈的流行词语。本书中，作者以智慧而简洁的语言向而来敏捷、高效的组织发出挑战，同时又为它们制定通向成功的蓝图。 3、《大数据实战：构建智能化企业》内容丰富、案例真实，是众多商业人士及学子的必读书。,54.20,0.0,[美]温克特・斯里尼瓦森（Venkat Srinivasan）著,人工智能
大数据分析师权威教程 大数据分析与预测建模大数据时代的大数据分析师培训教程 大数据分析与预测建模 可视化数据挖掘 机器学习R语言R编程 助力成为国际化大数据分析师,大数据是当今科技行业中受欢迎的流行语之一。全世界的企业都已经意识到了可用的大量数据的价值，并努力管理和分析数据、发挥其作用，以建立战略和发展竞争优势。与此同时，这项技术的出现，导致了各种新的和增强的工作角色的演变。 《大数据分析师权v教程》系列的目标是培养新一代的国际化全能大数据分析师，使他们精通数据挖掘、数据操纵和数据分析方面的基本及高-级分析技术，熟悉大数据平台以及业务和行业需求，能够高效地参与大数据分析项目。 本系列旨在使参与者熟悉整个数据分析生命期，通过众多案例分析，使参与者熟悉大数据在不同相关行业中的角色和用途，提供基本及高-级大数据分析以及可视化技术的完整技术诀窍，帮助他们分析数据、创建统计模型和提供业务洞察力。 本系列共两卷，第1卷 大数据分析与预测建模 包含4个模块，涉及,85.20,4.5,Wrox国际IT认证项目组,人工智能
